book_id,author,desc,genre,isbn,isbn13,link,pages,rating,reviews,title,totalratings,title_clean,author_clean,bookformat_clean,genres_list,desc_clean,word_count
51337,Irene Pence,"The horrifying true story of an abusive husband who committed the ultimate act of violence and betrayal by murdering his two young daughters, as their mother helplessly listened on the telephone.","Crime,True Crime,Nonfiction,Mystery,Crime,True Story,Sociology,Abuse",786015543,9.78E+12,https://goodreads.com/book/show/1288429.No_Daddy_Don_t_,320.0,4.19,103,"No, Daddy, Don't!: A Father's Murderous Act of Revenge",988,"no, daddy, don't!: a father's murderous act of revenge",irene pence,Paperback,"['crime', 'true crime', 'nonfiction', 'mystery', 'true story', 'sociology', 'abuse']",the horrifying true story of an abusive husband who committed the ultimate act of violence and betrayal by murdering his two young daughters as their mother helplessly listened on the telephone,31
6104,Kit Ehrman,"Stubborness has its price. So does pride.... Stephen Cline will pay heavily for both when he drops out of college against his father's wishes and lands a job as barn manager at Foxdale Farm, one of Maryland's premiere equestrian facilities. An obnoxious trainer and difficult, demanding boarders are all part of the job, but Steve will need every bit of his smarts when he interrupts a bunch of thieves very early one morning and is hijacked along with the horses. In making his escape, he unwittingly jeopardizes a lucrative scam and challenges a sadistic killer. When the police investigation stalls, Steve uses his connections in the horse industry and launches his own fact-finding campaign. As he moves closer to uncovering the rustlers' ring, he learns that nearly everyone else around him also runs risks.... Praise for At Risk ""Both horse lovers and crime fans who've never stepped into a stirrup will relish Ehrman's riveting debut, set on a Maryland horse farm....With his youthful zeal and perseverance, Steve Cline makes a captivating hero and sleuth, one readers will be eager to see again."" -Publishers Weekly ""As a former groom, vet and barn manager, Ehrman knows her way around horses and show barns...."" -Marilyn Stasio, New York Times Book Review Kit Ehrman currently lives and writes on a horse farm near Columbus, Indiana. The sequels to this first Steve Cline mystery are Dead Man's Touch, Cold Burn, and Triple Cross. ,www.kitehrman.com","Mystery,Animals,Horses,Fiction,Thriller,Suspense,Business,Amazon,Adult,Thriller,Mystery Thriller",,,https://goodreads.com/book/show/12360051-at-risk,304.0,3.83,73,At Risk,1103,at risk,kit ehrman,Ebook,"['mystery', 'animals', 'horses', 'fiction', 'thriller', 'suspense', 'business', 'amazon', 'adult', 'mystery thriller']",stubborness has its price so does pride stephen cline will pay heavily for both when he drops out of college against his father s wishes and lands a job as barn manager at foxdale farm one of maryland s premiere equestrian facilities an obnoxious trainer and difficult demanding boarders are all part of the job but steve will need every bit of his smarts when he interrupts a bunch of thieves very early one morning and is hijacked along with the horses in making his escape he unwittingly jeopardizes a lucrative scam and challenges a sadistic killer when the police investigation stalls steve uses his connections in the horse industry and launches his own fact finding campaign as he moves closer to uncovering the rustlers ring he learns that nearly everyone else around him also runs risks praise for at risk both horse lovers and crime fans who ve never stepped into a stirrup will relish ehrman s riveting debut set on a maryland horse farm with his youthful zeal and perseverance steve cline makes a captivating hero and sleuth one readers will be eager to see again publishers weekly as a former groom vet and barn manager ehrman knows her way around horses and show barns marilyn stasio new york times book review kit ehrman currently lives and writes on a horse farm near columbus indiana the sequels to this first steve cline mystery are dead man s touch cold burn and triple cross,245
36097,Jo Empson,"Rabbit enjoys doing rabbity things, but he also loves un-rabbity things! When Rabbit suddenly disappears, no one knows where he has gone. His friends are desolate. But, as it turns out, Rabbit has left behind some very special gifts for them, to help them discover their own unrabbity talents!,This is a stunning debut picture book by author/illustrator Jo Empson. Rabbityness celebrates individuality, encourages the creativity in everyone and positively introduces children to dealing with loss of any kind.","Childrens,Picture Books,Childrens,Art,Animals,Death,Animals,Rabbits,Music,Fiction,Childrens,Storytime,Childrens,Juvenile",1846434823,9.78E+12,https://goodreads.com/book/show/14463272-rabbityness,32.0,3.92,118,Rabbityness,511,rabbityness,jo empson,Paperback,"['childrens', 'picture books', 'art', 'animals', 'death', 'rabbits', 'music', 'fiction', 'storytime', 'juvenile']",rabbit enjoys doing rabbity things but he also loves un rabbity things when rabbit suddenly disappears no one knows where he has gone his friends are desolate but as it turns out rabbit has left behind some very special gifts for them to help them discover their own unrabbity talents this is a stunning debut picture book by author illustrator jo empson rabbityness celebrates individuality encourages the creativity in everyone and positively introduces children to dealing with loss of any kind,81
47612,Fiona Watt,The added opportunity to touch a variety of textures should appeal to the imagination of very young children as they explore the surfaces of a toy tractor in this bright and lively board book. The book is designed to develop children's sensory and language awareness.,"Childrens,Picture Books,Childrens,Kids",746041918,9.78E+12,https://goodreads.com/book/show/1273648.That_s_Not_My_Tractor_,10.0,4.1,35,That's Not My Tractor...,336,that's not my tractor...,fiona watt,Hardcover,"['childrens', 'picture books', 'kids']",the added opportunity to touch a variety of textures should appeal to the imagination of very young children as they explore the surfaces of a toy tractor in this bright and lively board book the book is designed to develop children s sensory and language awareness,46
22880,Dolores Cannon,"This is the fourth volume in the wildly successful ,Convoluted Universe, series. Premier hypnotherapist and psychic researcher Dolores Cannon does it again. Using deep hypnosis and past life regression techniques, she presents mind-blowing theories and concepts originating from other dimensions.,In this new volume you'll find more information about the spirit side--where we go after we ""die""--plus new information on life reviews and preparing contracts and your life plan of what you hope to accomplish,on your return to Earth.,Cannon uncovers forgotten ancient knowledge widely used by secret mystery schools and ancient civilizations, including Atlantis, Lemuria, and the original Stonehenge. She even explores the creation of life on Earth and presents unknown information about DNA.","Philosophy,Metaphysics,Spirituality,Spirituality,New Age,Nonfiction,Fantasy,Paranormal",1886940215,9.78E+12,https://goodreads.com/book/show/11488492-the-convoluted-universe---book-four,650.0,4.59,23,The Convoluted Universe - Book Four,441,the convoluted universe - book four,dolores cannon,Paperback,"['philosophy', 'metaphysics', 'spirituality', 'new age', 'nonfiction', 'fantasy', 'paranormal']",this is the fourth volume in the wildly successful convoluted universe series premier hypnotherapist and psychic researcher dolores cannon does it again using deep hypnosis and past life regression techniques she presents mind blowing theories and concepts originating from other dimensions in this new volume you ll find more information about the spirit side where we go after we die plus new information on life reviews and preparing contracts and your life plan of what you hope to accomplish on your return to earth cannon uncovers forgotten ancient knowledge widely used by secret mystery schools and ancient civilizations including atlantis lemuria and the original stonehenge she even explores the creation of life on earth and presents unknown information about dna,120
26453,Slavoj Å½iÅ¾ek,"In this deliciously polemical work, a giant of cultural theory immerses himself in the ideas of a giant of French thought. In his inimical style, Zizek links Deleuze's work with both Oedipus and Hegel, figures from whom the French philosopher distanced himself. Zizek turns some Deleuzian concepts around in order to explore the 'organs without bodies' in such films as Fight Club and the works of Hitchcock. Finally, he attacks what he sees as the 'radical chic' Deleuzians, arguing that such projects turn Deleuze into an ideologist of today's 'digital capitalism'. With his brilliant energy and fearless argumentation, Zizek sets out to restore a truer, more radical Deleuze than the one we thought we knew.","Philosophy,Philosophy,Theory,Nonfiction,Psychology,Psychoanalysis,Psychology,Politics,Culture,Film,Academic,Cultural",415969212,9.78E+12,https://goodreads.com/book/show/1050149.Organs_without_Bodies,217.0,3.6,15,Organs without Bodies: Deleuze and Consequences,497,organs without bodies: deleuze and consequences,slavoj å½iå¾ek,Paperback,"['philosophy', 'theory', 'nonfiction', 'psychology', 'psychoanalysis', 'politics', 'culture', 'film', 'academic', 'cultural']",in this deliciously polemical work a giant of cultural theory immerses himself in the ideas of a giant of french thought in his inimical style zizek links deleuze s work with both oedipus and hegel figures from whom the french philosopher distanced himself zizek turns some deleuzian concepts around in order to explore the organs without bodies in such films as fight club and the works of hitchcock finally he attacks what he sees as the radical chic deleuzians arguing that such projects turn deleuze into an ideologist of today s digital capitalism with his brilliant energy and fearless argumentation zizek sets out to restore a truer more radical deleuze than the one we thought we knew,117
50989,Charles M. Schulz,"Snoopy and the Red Baron is Charles Schultz's first full-length novel. In the tradition of the great war novels, it is an odyssey of love, guts and tears; its larger-than life protagonist-Ace Pilot Snoopy.","Humor,Sequential Art,Comics,Childrens,Fiction,Sequential Art,Cartoon,Art,Sequential Art,Graphic Novels,Graphic Novels Comics,War,Animals",30605601,9.78E+12,https://goodreads.com/book/show/1256380.Snoopy_and_the_Red_Baron,62.0,4.15,33,Snoopy and the Red Baron,364,snoopy and the red baron,charles m. schulz,Hardcover,"['humor', 'sequential art', 'comics', 'childrens', 'fiction', 'cartoon', 'art', 'graphic novels', 'graphic novels comics', 'war', 'animals']",snoopy and the red baron is charles schultz s first full length novel in the tradition of the great war novels it is an odyssey of love guts and tears its larger than life protagonist ace pilot snoopy,38
24480,"Feodor Gladkov,A.S. Arthur,C. Ashleigh","A classic of socialist realism. ,Cement, was the first novel to delineate the life of the people in relation to the economic policies of the Soviet state. Gleb, a heroic soldier, comes home from the revolution's wars to a world in transition as demonstrated by the reorganization of the local cement factory for the massive national effort. His wife, Dasha, is now a leader of the Women's Section of the Communist Party, an activist in a society where women are suddenly men's equals. Gleb finds that he cannot easily pick up the threads of their old relationship or adjust to this new social order.,Cement, is the vivid story of life in the early 1920s in the infant Soviet Union. As such, it become the model for Soviet fiction in the coming decades.","Fiction,Cultural,Russia,Literature,Russian Literature,Novels,Literature,20th Century,Classics,Academic,Read For School",810111608,9.78E+12,https://goodreads.com/book/show/143523.Cement,311.0,3.09,39,Cement,414,cement,"feodor gladkov,a.s. arthur,c. ashleigh",Paperback,"['fiction', 'cultural', 'russia', 'literature', 'russian literature', 'novels', '20th century', 'classics', 'academic', 'read for school']",a classic of socialist realism cement was the first novel to delineate the life of the people in relation to the economic policies of the soviet state gleb a heroic soldier comes home from the revolution s wars to a world in transition as demonstrated by the reorganization of the local cement factory for the massive national effort his wife dasha is now a leader of the women s section of the communist party an activist in a society where women are suddenly men s equals gleb finds that he cannot easily pick up the threads of their old relationship or adjust to this new social order cement is the vivid story of life in the early 1920s in the infant soviet union as such it become the model for soviet fiction in the coming decades,136
22184,Hannah Moskowitz,"Wil is desperate for his older brother to come back from the dead. But the thing about zombies is . . they don't exactly make the best siblings.,Thirteen-year-old Wil Lowenstein copes with his brother's death by focusing on Zombie Tag, a mafia/capture the flag hybrid game where he and his friends fight off brain-eating zombies with their mothers' spatulas. What Wil doesn't tell anybody is that if he could bring his dead brother back as a zombie, he would in a heartbeat. But when Wil finds a way to summon all the dead within five miles, he's surprised to discover that his back-from-the-dead brother is emotionless and distant.,In her first novel for younger readers, Moskowitz offers a funny and heartfelt look at how one boy deals with change, loss, and the complicated relationship between brothers.","Horror,Zombies,Childrens,Middle Grade,Horror,Fantasy,Paranormal,Fantasy,Young Adult,Childrens,Fiction,Death,Childrens,Juvenile",1596437200,9.78E+12,https://goodreads.com/book/show/10775707-zombie-tag,227.0,3.99,83,Zombie Tag,295,zombie tag,hannah moskowitz,Hardcover,"['horror', 'zombies', 'childrens', 'middle grade', 'fantasy', 'paranormal', 'young adult', 'fiction', 'death', 'juvenile']",wil is desperate for his older brother to come back from the dead but the thing about zombies is they don t exactly make the best siblings thirteen year old wil lowenstein copes with his brother s death by focusing on zombie tag a mafia capture the flag hybrid game where he and his friends fight off brain eating zombies with their mothers spatulas what wil doesn t tell anybody is that if he could bring his dead brother back as a zombie he would in a heartbeat but when wil finds a way to summon all the dead within five miles he s surprised to discover that his back from the dead brother is emotionless and distant in her first novel for younger readers moskowitz offers a funny and heartfelt look at how one boy deals with change loss and the complicated relationship between brothers,146
47390,Rosalind Laker,"The life of Julia Pallister in 17th century England (1641-1670 with Prologue set in 1723) includes her grandmother's ties with Queen Elizabeth, her father's fighting for Charles II in England's bloody civil war and her first love in famous architect-to-be Christopher Wren.","Historical,Historical Fiction,Historical,Romance,Romance,Historical Romance,Fiction,European Literature,British Literature,Literature,17th Century",552135666,9.78E+12,https://goodreads.com/book/show/1406251.Circle_of_Pearls,624.0,4.09,41,Circle of Pearls,551,circle of pearls,rosalind laker,Paperback,"['historical', 'historical fiction', 'romance', 'historical romance', 'fiction', 'european literature', 'british literature', 'literature', '17th century']",the life of julia pallister in 17th century england 1641 1670 with prologue set in 1723 includes her grandmother s ties with queen elizabeth her father s fighting for charles ii in england s bloody civil war and her first love in famous architect to be christopher wren,48
20688,Jan Brett,"A wild little troll runs away from home because he doesn't want to do his chores. Rollo tries living with various woodland animals, but he finds out that there is no place like home, and returns to his family just in time for ""the best Christmas ever."",Among the animals who take him in are an owl family, a mother bear and two rambunctious cubs, some playful river otters, a hungry lynx and a friendly moose family.,Jan Brett creates an irresistible, mischievous character that kids will recognize in themselves. Jan transports us to a glorious Scandinavian landscape where a beautiful fall turns into a magnificent snowy winter. Her signature borders depict the troll family missing Rollo, and animals as appealing as those found in ,The Mitten,.,A warm, fun-loving Christmas picture book for families to share and love and laugh over together.","Holiday,Christmas,Childrens,Picture Books,Childrens,Holiday,Animals,Family,Fantasy,Fiction,Adventure,Academic,School",399256539,9.78E+12,https://goodreads.com/book/show/11148687-home-for-christmas,32.0,3.96,85,Home for Christmas,759,home for christmas,jan brett,Hardcover,"['holiday', 'christmas', 'childrens', 'picture books', 'animals', 'family', 'fantasy', 'fiction', 'adventure', 'academic', 'school']",a wild little troll runs away from home because he doesn t want to do his chores rollo tries living with various woodland animals but he finds out that there is no place like home and returns to his family just in time for the best christmas ever among the animals who take him in are an owl family a mother bear and two rambunctious cubs some playful river otters a hungry lynx and a friendly moose family jan brett creates an irresistible mischievous character that kids will recognize in themselves jan transports us to a glorious scandinavian landscape where a beautiful fall turns into a magnificent snowy winter her signature borders depict the troll family missing rollo and animals as appealing as those found in the mitten a warm fun loving christmas picture book for families to share and love and laugh over together,145
30395,Rae Beth,"Written in the form of letters from an experienced witch to her two apprentices, solitary witchcraft is offered, not as a substitute for coven worship, but as a fulfilling lifestyle in its own right. This book provides spells for all the key festivals of the witch's calendar - describing the therapeutic powers of trancework and herbalism and outlining the Pagan approach to finding a partner. Her lyrical letters, accompanied by pen-and-ink sketches, bring the reader to an understanding of the solitary witch's lifestyle and beliefs.,Note: Published in the U.S.A. as ,The Wiccan Path: A Guide For the Solitary Practioner,.","Witchcraft,Nonfiction,Spirituality,Religion,Paganism,Religion,Wicca,Occult,Occult,Magick,Reference,Fantasy,Magic,Religion",709048513,9.78E+12,https://goodreads.com/book/show/1093409.Hedge_Witch,189.0,3.91,34,Hedge Witch: A Guide to Solitary Witchcraft,617,hedge witch: a guide to solitary witchcraft,rae beth,Paperback,"['witchcraft', 'nonfiction', 'spirituality', 'religion', 'paganism', 'wicca', 'occult', 'magick', 'reference', 'fantasy', 'magic']",written in the form of letters from an experienced witch to her two apprentices solitary witchcraft is offered not as a substitute for coven worship but as a fulfilling lifestyle in its own right this book provides spells for all the key festivals of the witch s calendar describing the therapeutic powers of trancework and herbalism and outlining the pagan approach to finding a partner her lyrical letters accompanied by pen and ink sketches bring the reader to an understanding of the solitary witch s lifestyle and beliefs note published in the u s a as the wiccan path a guide for the solitary practioner,105
15158,William Safire,"An instant classic when it was first published a decade ago and now enriched by seventeen new speeches, ,Lend Me Your Ears, contains more than two hundred outstanding moments of oratory. It is selected, arranged, and introduced by William Safire, who honed his skills as a presidential speechwriter. He is considered by many to be America's most influential political columnist and most elegant explicator of our language. Covering speeches from Demosthenes to George W. Bush, this latest edition includes the words of Cromwell to the ""Rump Parliament,"" Orson Welles eulogizing Darryl F. Zanuck, General George Patton exhorting his troops before D-Day, and Ruth Bader Ginsburg speaking on ,Bush v. Gore,. A new section incorporates speeches that were never delivered: what Kennedy was scheduled to say in Dallas; what Safire wrote for Nixon if the first moon landing met with disaster; and what Clinton originally planned to say after his grand jury testimony but swapped for a much fiercer speech.","History,Nonfiction,Politics,Reference,Language,Writing,Language,Communication,North American Hi...,American History,Classics,Philosophy,Leadership",393059316,9.78E+12,https://goodreads.com/book/show/134042.Lend_Me_Your_Ears,1168.0,4.2,38,Lend Me Your Ears: Great Speeches in History,444,lend me your ears: great speeches in history,william safire,Hardcover,"['history', 'nonfiction', 'politics', 'reference', 'language', 'writing', 'communication', 'north american hi...', 'american history', 'classics', 'philosophy', 'leadership']",an instant classic when it was first published a decade ago and now enriched by seventeen new speeches lend me your ears contains more than two hundred outstanding moments of oratory it is selected arranged and introduced by william safire who honed his skills as a presidential speechwriter he is considered by many to be america s most influential political columnist and most elegant explicator of our language covering speeches from demosthenes to george w bush this latest edition includes the words of cromwell to the rump parliament orson welles eulogizing darryl f zanuck general george patton exhorting his troops before d day and ruth bader ginsburg speaking on bush v gore a new section incorporates speeches that were never delivered what kennedy was scheduled to say in dallas what safire wrote for nixon if the first moon landing met with disaster and what clinton originally planned to say after his grand jury testimony but swapped for a much fiercer speech,161
38278,John Sugden,"If Sitting Bull is the most famous Indian, Tecumseh is the most revered. He does not stand for one tribe or nation, but for all Native Americans. He remains the ultimate symbol of endeavor and courage. Over thirty years in the writing, this is the first authoritative biography of the principal organizer and driving force of Native American confederacy. For anyone studying the early years of the Republic or Native American history, it is essential reading.","History,Biography,Nonfiction,North American Hi...,American History,Native Americans,Military,Military History,Literature,19th Century,Cultural,Canada,Reference,War,Military Fiction",805061215,9.78E+12,https://goodreads.com/book/show/1672618.Tecumseh,544.0,4.07,33,Tecumseh: A Life,296,tecumseh: a life,john sugden,Paperback,"['history', 'biography', 'nonfiction', 'north american hi...', 'american history', 'native americans', 'military', 'military history', 'literature', '19th century', 'cultural', 'canada', 'reference', 'war', 'military fiction']",if sitting bull is the most famous indian tecumseh is the most revered he does not stand for one tribe or nation but for all native americans he remains the ultimate symbol of endeavor and courage over thirty years in the writing this is the first authoritative biography of the principal organizer and driving force of native american confederacy for anyone studying the early years of the republic or native american history it is essential reading,76
26000,"Margaret Mahy,Steven Kellogg","Bath-time turns into a fantastical adventure in the hands of two of children's literature's best.,Margaret Mahy and Steven Kellog, two the world's most beloved picture book creators, are reunited for this galloping, free-spirited romp. It begins with Sammy, whose obnoxious neighbors get to go to the beach in their brand new boat, while he has to get clean for a visit from grandma. Worse, it's a bath in the strange tub his dad just bought at a tag sale! But the magic of the tub soon has Sammy roaring out to sea, befriending a giant sea serpent, conquering pirates in a huge soapy battle, and returning home with the greatest of treasures. Bath time will never be the same! (Plus Grandma's got surprises of her own!)","Childrens,Picture Books,Adventure,Pirates,Adventure,Childrens,Fantasy,Mythology,Mermaids",545206677,9.78E+12,https://goodreads.com/book/show/15929140-the-green-bath,34.0,3.34,59,The Green Bath,238,the green bath,"margaret mahy,steven kellogg",Hardcover,"['childrens', 'picture books', 'adventure', 'pirates', 'fantasy', 'mythology', 'mermaids']",bath time turns into a fantastical adventure in the hands of two of children s literature s best margaret mahy and steven kellog two the world s most beloved picture book creators are reunited for this galloping free spirited romp it begins with sammy whose obnoxious neighbors get to go to the beach in their brand new boat while he has to get clean for a visit from grandma worse it s a bath in the strange tub his dad just bought at a tag sale but the magic of the tub soon has sammy roaring out to sea befriending a giant sea serpent conquering pirates in a huge soapy battle and returning home with the greatest of treasures bath time will never be the same plus grandma s got surprises of her own,134
22315,"Lenore Jennewein,Daniel Jennewein,Lenore Appelhans","A bullied little chicken discovers his inner strength along with some surprising dinosaur ancestry in this farmyard tale with huge heart.,Little Chick just wants to belong, but the bullies of the barnyard - Little Donkey, Little Pig, and Little Sheep - won't let him play in their tree house because he is a chicken, and chickens are not strong and brave. Little Chick sees their point: What have chickens done besides invent the chicken dance and cross the road? But when his father shows Little Chick the family photo album, he learns something HUGE: He is related to the gigantic and ferocious Tyrannosaurus rex!,Armed with this new knowledge, Little Chick returns to the tree house just in time to rescue the bullies from a scary wolf and prove that strength and bravery have nothing to do with size.","Childrens,Picture Books,Animals,Dinosaurs,Childrens,Animals,Childrens,Storytime,Fiction,Geology,Palaeontology,Kids,Humor,Childrens,Juvenile",,,https://goodreads.com/book/show/13260732-chick-o-saurus-rex,32.0,3.56,55,Chick-o-Saurus Rex,243,chick-o-saurus rex,"lenore jennewein,daniel jennewein,lenore appelhans",Ebook,"['childrens', 'picture books', 'animals', 'dinosaurs', 'storytime', 'fiction', 'geology', 'palaeontology', 'kids', 'humor', 'juvenile']",a bullied little chicken discovers his inner strength along with some surprising dinosaur ancestry in this farmyard tale with huge heart little chick just wants to belong but the bullies of the barnyard little donkey little pig and little sheep won t let him play in their tree house because he is a chicken and chickens are not strong and brave little chick sees their point what have chickens done besides invent the chicken dance and cross the road but when his father shows little chick the family photo album he learns something huge he is related to the gigantic and ferocious tyrannosaurus rex armed with this new knowledge little chick returns to the tree house just in time to rescue the bullies from a scary wolf and prove that strength and bravery have nothing to do with size,139
14546,Martin Meredith,"Africa does not give up its secrets easily. Buried there lie answers about the origins of humankind. After a century of investigation, scientists have transformed our understanding about the beginnings of human life. But vital clues still remain hidden. In ,Born in Africa,, Martin Meredith follows the trail of discoveries about human origins made by scientists over the last hundred years, recounting their intense rivalry, personal feuds, and fierce controversies as well as their feats of skill and endurance.,The results have been momentous. Scientists have identified more than twenty species of extinct humans. They have firmly established Africa as the birthplace not only of humankind but also of modern humans. They have revealed how early technology, language ability, and artistic endeavour all originated in Africa; and they have shown how small groups of Africans spread out from Africa in an exodus sixty thousand years ago to populate the rest of the world. We have all inherited an African past.","Nonfiction,Science,History,Cultural,Africa,Anthropology,Biology,Evolution,Science,Popular Science,Environment,Nature,Audiobook,History,Ancient History",1586486632,9.78E+12,https://goodreads.com/book/show/11051909-born-in-africa,230.0,3.93,53,Born in Africa: The Quest for the Origins of Human Life,448,born in africa: the quest for the origins of human life,martin meredith,Hardcover,"['nonfiction', 'science', 'history', 'cultural', 'africa', 'anthropology', 'biology', 'evolution', 'popular science', 'environment', 'nature', 'audiobook', 'ancient history']",africa does not give up its secrets easily buried there lie answers about the origins of humankind after a century of investigation scientists have transformed our understanding about the beginnings of human life but vital clues still remain hidden in born in africa martin meredith follows the trail of discoveries about human origins made by scientists over the last hundred years recounting their intense rivalry personal feuds and fierce controversies as well as their feats of skill and endurance the results have been momentous scientists have identified more than twenty species of extinct humans they have firmly established africa as the birthplace not only of humankind but also of modern humans they have revealed how early technology language ability and artistic endeavour all originated in africa and they have shown how small groups of africans spread out from africa in an exodus sixty thousand years ago to populate the rest of the world we have all inherited an african past,160
39922,"Brian Froud,Terry Jones","Earthy, enigmatic, and--until now--elusive, the goblin is little known and even less well understood. Thanks to Brian Froud's discovery of the notebooks of Dashe, a goblin portraitist, this rare breed is now an open book. This is a definitive, profusely illustrated field guide to the goblin world, annotated by Terry Jones, Monty Python professor emeritus of Obscure, Absurd and Truly Hilarious Arts. Full-color illustrations.","Fantasy,Art,Fiction,Humor,Science Fiction Fantasy,Humor,Comedy,Paranormal,Fairies,Sequential Art,Graphic Novels,Childrens,Picture Books,Folklore",186205648X,9.78E+12,https://goodreads.com/book/show/100611.The_Goblin_Companion,,4.16,31,The Goblin Companion,1478,the goblin companion,"brian froud,terry jones",Hardcover,"['fantasy', 'art', 'fiction', 'humor', 'science fiction fantasy', 'comedy', 'paranormal', 'fairies', 'sequential art', 'graphic novels', 'childrens', 'picture books', 'folklore']",earthy enigmatic and until now elusive the goblin is little known and even less well understood thanks to brian froud s discovery of the notebooks of dashe a goblin portraitist this rare breed is now an open book this is a definitive profusely illustrated field guide to the goblin world annotated by terry jones monty python professor emeritus of obscure absurd and truly hilarious arts full color illustrations,68
41883,Meca Tanaka,"Losing their parents, Fumiko and her brother hop from one relative to another. Getting tired of all those movings, she finally decides to quit school and work to support her brother on her own. As they sat on a park bench, her teacher appears in front of her and agrees to her demanding of marrying and supporting both her and her brother!! Is he serious or just playing around...!?","Sequential Art,Manga,Romance,Manga,Shojo,Young Adult,Sequential Art,Sequential Art,Comics,Sequential Art,Graphic Novels,Humor,Comedy,Asian Literature,Japanese Literature,Humor",,9.78E+12,https://goodreads.com/book/show/13609806-1-kisu-yorimo-hayaku-9,192.0,4.3,18,ã‚­ã‚¹ã‚ˆã‚Šã‚‚æ—©ã1 [Kisu Yorimo Hayaku 9],1579,ã‚­ã‚¹ã‚ˆã‚šã‚‚æ—©ã1 [kisu yorimo hayaku 9],meca tanaka,Paperback,"['sequential art', 'manga', 'romance', 'shojo', 'young adult', 'comics', 'graphic novels', 'humor', 'comedy', 'asian literature', 'japanese literature']",losing their parents fumiko and her brother hop from one relative to another getting tired of all those movings she finally decides to quit school and work to support her brother on her own as they sat on a park bench her teacher appears in front of her and agrees to her demanding of marrying and supporting both her and her brother is he serious or just playing around,69
7552,Anne Rainey,"""This Thanksgiving comes with all the fixings...and something extra hot."",""Blackwater, Book 1"",Sam Jennings promised his father he'd always take care of the woman who yanked him and his four brothers out of foster care. When his adoptive mom has a near-fatal heart attack, Sam knows it's past time to live up to his word.,As he sets out to put the Blackwater Diner back on its feet, he runs into his first snag. Waitress Julie Rose's sweet curves and long legs are driving Sam to distraction. Even his brothers aren't immune to her kind heart. But Sam is determined to be the only man in her bed.,Julie doesn't regret the years she lost caring for her grandmom, but now, between business classes and her job, she's left with very little time and energy for dating. Then there's her policy about never getting mixed up with the boss's son. But Sam's hard body and wicked ideas have Julie forgetting all about annoying things like rules, and she accepts his invitation to show her all she's been missing.,Sam is more than willing to take things slow as he teaches her all about the pleasures of the flesh. Luckily for him, Julie is a darned good student...,Warning: Contains explicit language, a sexy carpenter, and extra helpings of naughty fun under the stars. Heat and increased heart rate may help burn off extra holiday calories.","Romance,Romance,Contemporary Romance,Adult Fiction,Erotica,Contemporary,Romance,Erotic Romance,Adult,Short Stories,Adult Fiction,Fat,Plus Size",,,https://goodreads.com/book/show/12842610-sam-s-promise,95.0,3.67,42,Sam's Promise,604,sam's promise,anne rainey,Ebook,"['romance', 'contemporary romance', 'adult fiction', 'erotica', 'contemporary', 'erotic romance', 'adult', 'short stories', 'fat', 'plus size']",this thanksgiving comes with all the fixings and something extra hot blackwater book 1 sam jennings promised his father he d always take care of the woman who yanked him and his four brothers out of foster care when his adoptive mom has a near fatal heart attack sam knows it s past time to live up to his word as he sets out to put the blackwater diner back on its feet he runs into his first snag waitress julie rose s sweet curves and long legs are driving sam to distraction even his brothers aren t immune to her kind heart but sam is determined to be the only man in her bed julie doesn t regret the years she lost caring for her grandmom but now between business classes and her job she s left with very little time and energy for dating then there s her policy about never getting mixed up with the boss s son but sam s hard body and wicked ideas have julie forgetting all about annoying things like rules and she accepts his invitation to show her all she s been missing sam is more than willing to take things slow as he teaches her all about the pleasures of the flesh luckily for him julie is a darned good student warning contains explicit language a sexy carpenter and extra helpings of naughty fun under the stars heat and increased heart rate may help burn off extra holiday calories,248
19168,"John Bingham,Jenny Hadfield","""You don't have to run fast to be a real runner!"",John Bingham, ""the patron saint of the back of the pack,"" commands ""The Penguin Brigade""-- those thousands of dedicated runners who have learned that the greatest joy in their sport comes not from how fast they go or how thin they become, but from simply having the courage to take the first step.,Now Bingham shares the wisdom that took him from couch potato to columnist for, Runner's World, magazine. ,No Need for Speed, explores both the why and the how of running for the rest of us. With information both practical (how to find the right running shoes for you, when to enter a race, what to eat before a run) and inspirational (focus on where you are instead of where you want to be, accepting the body you have, the beauty of being realistic about goals), Bingham extends a trusted hand and expert advice to beginners and veterans alike.","Nonfiction,Health,Sports,Sports,Sports,Fitness,Self Help",1579544290,9.78E+12,https://goodreads.com/book/show/106937.No_Need_for_Speed,227.0,4.01,91,No Need for Speed: A Beginner's Guide to the Joy of Running,780,no need for speed: a beginner's guide to the joy of running,"john bingham,jenny hadfield",Paperback,"['nonfiction', 'health', 'sports', 'fitness', 'self help']",you don t have to run fast to be a real runner john bingham the patron saint of the back of the pack commands the penguin brigade those thousands of dedicated runners who have learned that the greatest joy in their sport comes not from how fast they go or how thin they become but from simply having the courage to take the first step now bingham shares the wisdom that took him from couch potato to columnist for runner s world magazine no need for speed explores both the why and the how of running for the rest of us with information both practical how to find the right running shoes for you when to enter a race what to eat before a run and inspirational focus on where you are instead of where you want to be accepting the body you have the beauty of being realistic about goals bingham extends a trusted hand and expert advice to beginners and veterans alike,164
